(2171, 0.000172, 0.00053, 8.267938003242886, 0.65551305, 0.0003474219155311585, [nan, nan, nan], 0.022051018, 0.0013595436)
(22690, 0.00013, 0.000966, 8.266370693164724, 0.6963881, 0.0006727109291553496, [nan, nan, nan], 0.02197697, 0.0007995356)
(31000, 0.000103, 0.000862, 8.261972141736235, 0.4069048, 0.00035075192624330526, [nan, nan, nan], 0.04229257, 0.00074557605)
(49283, 0.000171, 0.002149, 8.263084378415918, 0.7423268, 0.0015952602847218512, [nan, nan, nan], 0.051826485, 0.0010673968)
(76688, 0.000147, 0.000366, 8.26160076228336, 0.6732543, 0.00024641107785701753, [nan, nan, nan], 0.022195915, 0.0013445658)
(84138, 0.000113, 0.001244, 8.260315366040686, 0.637103, 0.0007925561583042145, [nan, nan, nan], 0.02717633, 0.0038945994)
(156903, 0.000157, 0.001195, 8.260145951378151, 0.7662275, 0.0009156418430805207, [nan, nan, nan], 0.08181023, 0.0011171154)
(159560, 0.000107, 0.000444, 8.262882365318903, 0.3022629, 0.00013420472860336304, [nan, nan, nan], 0.011738425, 0.002481957)
(186089, 0.000107, 0.000867, 8.262275761613994, 0.68543446, 0.0005942716773748398, [nan, nan, nan], 0.0023317137, 0.0017387953)
(191548, 0.000102, 0.000265, 8.27145216097267, 0.48360214, 0.00012815456613898276, [nan, nan, nan], 0.009397346, 0.0012698034)
(210415, 0.000111, 0.001133, 8.271320066231509, 0.7211759, 0.0008170923049449921, [nan, nan, nan], 0.04444047, 0.0018768394)
(215261, 0.000152, 0.001331, 8.264562943539799, 0.39146027, 0.0005210336189568043, [-0.0010867226, 0.9820485, -0.1886253], 0.012780705, 0.004469657)
(232811, 0.000124, 0.000245, 8.27151819327961, 0.2657981, 6.51205325126648e-05, [nan, nan, nan], 0.04705005, 0.0013804035)
(237294, 0.000347, 0.000729, 8.265702033322238, 0.35560408, 0.00025923537603020667, [nan, nan, nan], 0.08475538, 0.0024860057)
(241464, 0.00036, 0.00123, 8.268137678870268, 0.7501423, 0.0009226749998331069, [-0.9579826, -0.012033771, -0.2865738], 0.04214043, 0.0016746086)
(248255, 0.000229, 0.000389, 8.26513286188878, 0.27897575, 0.00010852156868577004, [nan, nan, nan], 0.2551856, 0.0021628034)
(253291, 0.000716, 9.3e-05, 8.271485178381125, 0.06759301, 6.286149770021438e-06, [-0.15626852, -0.9819593, -0.10647106], 0.3224922, 0.0006468419)
(256201, 0.000107, 0.000555, 8.266604481102336, 0.78921854, 0.00043801629245281224, [nan, nan, nan], 0.005387259, 0.00044560168)
(259486, 0.000134, 0.001548, 8.271220968802236, 0.7331596, 0.0011349310634136199, [nan, nan, nan], 0.014354269, 0.00065276504)
(271879, 0.000164, 0.000431, 8.26436161719057, 0.6423121, 0.0002768365191817284, [nan, nan, nan], 0.12312339, 0.00094094593)
(284225, 0.000409, 0.000773, 8.269234256820232, 0.42190084, 0.00032612934824824343, [0.4414452, -0.15500912, 0.88379765], 0.27277064, 0.0037792998)
(286053, 0.000256, 0.000986, 8.271220968802236, 0.05818704, 5.73724228516221e-05, [-0.94526994, 0.1300963, -0.29923183], 0.1648891, 0.007612147)
(294834, 0.000311, 0.000926, 8.271088803712384, 0.6123842, 0.0005670677692890167, [nan, nan, nan], 0.0421634, 0.0007607701)
(300871, 0.000131, 0.000521, 8.266270459795376, 0.65191793, 0.00033964924383163454, [nan, nan, nan], 0.007005852, 0.0011746055)
(301684, 0.000103, 0.001372, 8.264328053723501, 0.5304167, 0.0007277317495346069, [nan, nan, nan], 0.03387736, 0.003997669)
(303139, 0.000177, 0.000461, 8.26580239795279, 0.7806617, 0.0003598850446939468, [-0.60968083, 0.4506221, -0.6520959], 0.03796964, 0.00062889187)
(303152, 0.000112, 0.000871, 8.26257916937616, 0.6300213, 0.0005487485297322273, [nan, nan, nan], 0.0320064, 0.0028373823)
(309419, 0.00012, 0.001736, 8.262309484056988, 0.7446469, 0.0012927070302963257, [nan, nan, nan], 0.014508661, 0.002953397)
(316328, 0.000172, 0.000926, 8.266470903405965, 0.7351948, 0.0006807903869152068, [nan, nan, nan], 0.04536685, 0.00074749335)
(324719, 0.000113, 0.000818, 8.26082321386535, 0.75429696, 0.0006170149120092392, [nan, nan, nan], 0.0043882695, 0.0005693689)
(328932, 0.000167, 0.001982, 8.272046090610463, 0.7637342, 0.0015137212269306184, [nan, nan, nan], 0.03700068, 0.0016340337)
(328976, 0.000103, 0.001065, 8.268769380046228, 0.68642324, 0.0007310407528281212, [nan, nan, nan], 0.06732342, 0.0013479069)
(333849, 0.000106, 0.000488, 8.264328053723501, 0.22692412, 0.00011073897123336792, [-0.78786093, -0.06762992, -0.61212856], 0.16701052, 0.0029648773)
(340318, 0.000215, 0.001457, 8.270890480633254, 0.72607774, 0.0010578952605128289, [-0.06848208, 0.9855233, -0.1550936], 0.009103618, 0.0024998055)
(359148, 0.000114, 0.003194, 8.26663786910788, 0.76364917, 0.002439095435023308, [nan, nan, nan], 0.025860142, 0.0011038375)
(365203, 0.00033, 0.000411, 8.269201067833787, 0.5572991, 0.0002290499208569527, [-0.3439513, -0.9388589, 0.015539601], 0.10305057, 0.0018421931)
(368865, 0.000121, 0.000834, 8.26166830944609, 0.4947658, 0.0004126346674561501, [nan, nan, nan], 0.07091381, 0.0026125694)
(374409, 0.000228, 0.000984, 8.270228748855216, 0.7388208, 0.0007269996585845947, [nan, nan, nan], 0.20833074, 0.001627672)
(383010, 0.000113, 0.000991, 8.26663786910788, 0.82662404, 0.0008191844195127487, [nan, nan, nan], 0.018732207, 0.00037101388)
(383219, 0.000104, 0.001125, 8.270791285121328, 0.54547924, 0.0006136641427874564, [nan, nan, nan], 0.05505854, 0.0040095034)
(385452, 0.000248, 0.001215, 8.263925089665918, 0.7836185, 0.0009520964893698692, [0.0027054627, 0.93465555, 0.35554424], 0.03043212, 0.00058663386)
(386612, 0.000154, 0.00258, 8.262140845650839, 0.6428639, 0.0016585889375209807, [nan, nan, nan], 0.020312132, 0.0034770921)
(391429, 0.000103, 0.000118, 8.266604481102336, 0.7063463, 8.334886026382447e-05, [nan, nan, nan], 0.037028387, 0.00028084975)
(403223, 0.000131, 0.000469, 8.264529395628779, 0.68022996, 0.0003190278521180153, [-0.49816936, 0.86702967, -0.009322925], 0.03571096, 0.0011409593)
(406177, 0.000196, 0.003224, 8.270328072922407, 0.73935056, 0.0023836661968231203, [nan, nan, nan], 0.024239745, 0.0042999485)
(407741, 0.000123, 0.000475, 8.264428736344076, 0.7688983, 0.00036522669643163677, [nan, nan, nan], 0.0142448805, 0.0005080569)
(409786, 0.000137, 0.000675, 8.271584215548193, 0.67706394, 0.00045701816082000733, [nan, nan, nan], 0.011345431, 0.0018740443)
(412403, 0.000101, 0.0024, 8.269101485653835, 0.7383599, 0.001772063827514648, [nan, nan, nan], 0.008822752, 0.0010927236)
(414420, 0.000114, 0.000177, 8.268935464595234, 0.66433287, 0.0001175869174003601, [nan, nan, nan], 0.040027194, 0.00039141552)
(419138, 0.000227, 0.001698, 8.264630031588423, 0.74407166, 0.0012634336827993394, [0.67010546, -0.46074912, -0.58195263], 0.11467395, 0.0025706918)
